Chart Recorder Data File Thu, Feb 09, 2023 3:46 PM
Time (s)	Position (m)  
15:06:52.118	0.140000
15:06:53.118	0.140000
15:06:54.118	0.140000
15:06:55.118	0.140000
15:06:56.117	0.139000
15:06:57.118	0.139000
15:06:58.118	0.139000
15:06:59.118	0.139000
15:07:00.118	0.139000
15:07:01.117	0.139000
15:07:02.118	0.139000
15:07:03.118	0.139000
15:07:04.118	0.139000
15:07:05.118	0.139000
15:07:06.118	0.139000
15:07:07.118	0.139000
15:07:08.118	0.139000
15:07:09.118	0.138000
15:07:10.118	0.138000
15:07:11.118	0.138000
15:07:12.118	0.138000
15:07:13.118	0.138000
15:07:14.117	0.138000
15:07:15.118	0.138000
15:07:16.117	0.138000
15:07:17.118	0.138000
15:07:18.118	0.138000
15:07:19.118	0.138000
15:07:20.118	0.138000
15:07:21.118	0.137000
15:07:22.118	0.137000
15:07:23.117	0.137000
15:07:24.118	0.137000
15:07:25.118	0.137000
15:07:26.117	0.137000
15:07:27.118	0.137000
15:07:28.118	0.137000
15:07:29.118	0.137000
15:07:30.118	0.137000
15:07:31.118	0.137000
15:07:32.118	0.137000
15:07:33.118	0.137000
15:07:34.118	0.137000
15:07:35.118	0.137000
15:07:36.118	0.137000
15:07:37.118	0.137000
15:07:38.117	0.137000
15:07:39.118	0.137000
15:07:40.118	0.137000
15:07:41.118	0.137000
15:07:42.118	0.137000
15:07:43.117	0.137000
15:07:44.118	0.137000
15:07:45.118	0.137000
15:07:46.118	0.137000
15:07:47.118	0.137000
15:07:48.118	0.137000
15:07:49.118	0.137000
15:07:50.118	0.137000
15:07:51.118	0.137000
15:07:52.117	0.137000
15:07:53.118	0.137000
15:07:54.118	0.137000
15:07:55.118	0.137000
15:07:56.117	0.137000
15:07:57.118	0.138000
15:07:58.117	0.138000
15:07:59.118	0.138000
15:08:00.118	0.138000
15:08:01.118	0.138000
15:08:02.118	0.138000
15:08:03.118	0.138000
15:08:04.118	0.138000
15:08:05.118	0.138000
15:08:06.118	0.138000
15:08:07.118	0.138000
15:08:08.118	0.138000
15:08:09.118	0.139000
15:08:10.118	0.139000
15:08:11.118	0.139000
15:08:12.118	0.139000
15:08:13.118	0.139000
15:08:14.118	0.139000
15:08:15.118	0.139000
15:08:16.118	0.139000
15:08:17.118	0.139000
15:08:18.118	0.139000
15:08:19.118	0.139000
15:08:20.118	0.139000
15:08:21.118	0.139000
15:08:22.117	0.140000
15:08:23.118	0.140000
15:08:24.117	0.140000
15:08:25.118	0.140000
15:08:26.118	0.140000
15:08:27.118	0.140000
15:08:28.118	0.140000
15:08:29.118	0.141000
15:08:30.118	0.141000
15:08:31.118	0.141000
15:08:32.118	0.141000
15:08:33.118	0.141000
15:08:34.118	0.141000
15:08:35.118	0.141000
15:08:36.117	0.141000
15:08:37.118	0.142000
15:08:38.117	0.142000
15:08:39.118	0.142000
15:08:40.118	0.142000
15:08:41.118	0.142000
15:08:42.118	0.142000
15:08:43.118	0.142000
15:08:44.117	0.143000
15:08:45.117	0.143000
15:08:46.118	0.143000
15:08:47.118	0.143000
15:08:48.118	0.143000
15:08:49.117	0.143000
15:08:50.118	0.143000
15:08:51.118	0.143000
15:08:52.118	0.144000
15:08:53.118	0.144000
15:08:54.118	0.144000
15:08:55.118	0.144000
15:08:56.118	0.144000
15:08:57.118	0.144000
15:08:58.117	0.144000
15:08:59.118	0.144000
15:09:00.118	0.145000
15:09:01.118	0.145000
15:09:02.118	0.145000
15:09:03.118	0.145000
15:09:04.117	0.145000
15:09:05.118	0.145000
15:09:06.117	0.146000
15:09:07.117	0.146000
15:09:08.117	0.146000
15:09:09.117	0.146000
15:09:10.117	0.146000
15:09:11.118	0.146000
15:09:12.118	0.146000
15:09:13.118	0.147000
15:09:14.118	0.147000
15:09:15.117	0.147000
15:09:16.117	0.147000
15:09:17.118	0.147000
15:09:18.117	0.147000
15:09:19.118	0.147000
15:09:20.118	0.148000
15:09:21.118	0.148000
15:09:22.118	0.148000
15:09:23.118	0.148000
15:09:24.118	0.148000
15:09:25.118	0.148000
15:09:26.117	0.148000
15:09:27.118	0.148000
15:09:28.118	0.148000
