# Chart Recorder Data File Thu, Feb 09, 2023 2:01 PM
# Time (s)	Position (m)
13:34:17.118	0.186000
13:34:18.118	0.186000
13:34:19.118	0.186000
13:34:20.117	0.186000
13:34:21.118	0.186000
13:34:22.118	0.186000
13:34:23.118	0.186000
13:34:24.117	0.186000
13:34:25.118	0.186000
13:34:26.118	0.185000
13:34:27.117	0.185000
13:34:28.118	0.185000
13:34:29.117	0.185000
13:34:30.117	0.185000
13:34:31.118	0.185000
13:34:32.118	0.185000
13:34:33.118	0.184000
13:34:34.118	0.184000
13:34:35.118	0.184000
13:34:36.118	0.184000
13:34:37.118	0.184000
13:34:38.118	0.184000
13:34:39.118	0.184000
13:34:40.118	0.184000
13:34:41.118	0.184000
13:34:42.118	0.184000
13:34:43.117	0.183000
13:34:44.118	0.183000
13:34:45.118	0.183000
13:34:46.117	0.183000
13:34:47.118	0.183000
13:34:48.117	0.183000
13:34:49.118	0.183000
13:34:50.118	0.183000
13:34:51.118	0.183000
13:34:52.118	0.183000
13:34:53.118	0.183000
13:34:54.118	0.183000
13:34:55.118	0.183000
13:34:56.118	0.182000
13:34:57.118	0.182000
13:34:58.118	0.182000
13:34:59.118	0.182000
13:35:00.118	0.182000
13:35:01.118	0.182000
13:35:02.118	0.182000
13:35:03.118	0.182000
13:35:04.118	0.182000
13:35:05.118	0.182000
13:35:06.118	0.182000
13:35:07.118	0.182000
13:35:08.118	0.182000
13:35:09.118	0.182000
13:35:10.118	0.182000
13:35:11.118	0.182000
13:35:12.118	0.182000
13:35:13.118	0.182000
13:35:14.118	0.182000
13:35:15.118	0.182000
13:35:16.118	0.182000
13:35:17.118	0.182000
13:35:18.118	0.182000
13:35:19.118	0.182000
13:35:20.118	0.182000
13:35:21.117	0.182000
13:35:22.118	0.182000
13:35:23.117	0.182000
13:35:24.117	0.182000
13:35:25.117	0.182000
13:35:26.117	0.182000
13:35:27.118	0.182000
13:35:28.118	0.182000
13:35:29.118	0.182000
13:35:30.118	0.182000
13:35:31.118	0.182000
13:35:32.118	0.182000
13:35:33.118	0.182000
13:35:34.118	0.182000
13:35:35.118	0.182000
13:35:36.118	0.182000
13:35:37.118	0.182000
13:35:38.118	0.182000
13:35:39.118	0.182000
13:35:40.118	0.182000
13:35:41.118	0.182000
13:35:42.118	0.182000
13:35:43.118	0.182000
13:35:44.118	0.182000
13:35:45.118	0.182000
13:35:46.118	0.182000
13:35:47.118	0.182000
13:35:48.118	0.183000
13:35:49.118	0.183000
13:35:50.117	0.183000
13:35:51.118	0.183000
13:35:52.118	0.183000
13:35:53.118	0.183000
13:35:54.118	0.183000
13:35:55.117	0.183000
13:35:56.118	0.183000
13:35:57.117	0.183000
13:35:58.117	0.183000
13:35:59.118	0.183000
13:36:00.118	0.183000
13:36:01.117	0.183000
13:36:02.118	0.184000
13:36:03.118	0.184000
13:36:04.117	0.184000
13:36:05.118	0.184000
13:36:06.118	0.184000
13:36:07.118	0.184000
13:36:08.118	0.184000
13:36:09.118	0.184000
13:36:10.118	0.184000
13:36:11.118	0.184000
13:36:12.118	0.185000
13:36:13.117	0.185000
13:36:14.118	0.185000
13:36:15.118	0.185000
13:36:16.118	0.185000
13:36:17.118	0.185000
13:36:18.118	0.185000
13:36:19.118	0.186000
13:36:20.117	0.186000
13:36:21.117	0.186000
13:36:22.117	0.186000
13:36:23.118	0.186000
13:36:24.118	0.186000
13:36:25.118	0.186000
13:36:26.118	0.186000
13:36:27.118	0.186000
13:36:28.118	0.186000
13:36:29.118	0.186000
13:36:30.117	0.187000
13:36:31.118	0.187000
13:36:32.118	0.187000
13:36:33.118	0.187000
13:36:34.118	0.187000
13:36:35.118	0.187000
13:36:36.118	0.187000
13:36:37.118	0.187000
13:36:38.118	0.188000
13:36:39.118	0.188000
13:36:40.118	0.188000
13:36:41.118	0.188000
13:36:42.118	0.188000
13:36:43.118	0.188000
13:36:44.118	0.188000
13:36:45.118	0.188000
13:36:46.117	0.188000
13:36:47.118	0.189000
13:36:48.118	0.189000
13:36:49.118	0.189000
13:36:50.118	0.189000
13:36:51.117	0.189000
13:36:52.118	0.189000
13:36:53.118	0.189000
13:36:54.118	0.189000
13:36:55.118	0.190000
13:36:56.117	0.190000
13:36:57.118	0.190000
13:36:58.118	0.190000
13:36:59.118	0.190000
13:37:00.118	0.190000
13:37:01.118	0.190000
13:37:02.117	0.190000
13:37:03.118	0.190000
13:37:04.118	0.190000
13:37:05.118	0.190000
13:37:06.118	0.190000
13:37:07.118	0.191000
13:37:08.118	0.191000
13:37:09.118	0.191000
13:37:10.118	0.191000
13:37:11.118	0.191000
13:37:12.118	0.191000
13:37:13.118	0.191000
13:37:14.118	0.191000
13:37:15.118	0.191000
13:37:16.118	0.191000
13:37:17.118	0.191000
13:37:18.117	0.191000
13:37:19.118	0.191000
13:37:20.118	0.191000
13:37:21.118	0.191000
13:37:22.117	0.191000
13:37:23.118	0.192000
13:37:24.118	0.192000
13:37:25.118	0.192000
13:37:26.118	0.192000
13:37:27.118	0.192000
13:37:28.117	0.192000
13:37:29.118	0.192000
13:37:30.118	0.192000
13:37:31.118	0.192000
13:37:32.118	0.192000
13:37:33.118	0.192000
13:37:34.118	0.192000
13:37:35.117	0.192000
